Fecha,Foto,Area,%Por,LAI4,LAI5,%Cob,Longitud,Latitud,Poligono,EVI_20160913,GNDVI_20160913,NDRE_20160913,NDVI_20160913,SAVI_20160913,EVI_20161222,GNDVI_20161222,NDRE_20161222,NDVI_20161222,SAVI_20161222,EVI_20170814,GNDVI_20170814,NDRE_20170814,NDVI_20170814,SAVI_20170814,LAI4_outlier_zscore,LAI4_outlier_iqr,LAI5_outlier_zscore,LAI5_outlier_iqr,%Cob_outlier_zscore,%Cob_outlier_iqr,outlier_isoforest,outlier_lof,outlier_dbscan,outlier_ocsvm,n_metodos,outlier_consenso
5/30/2017,3436,99.89,7.43,3.95,3.23,92.57,-73.31765499407526,3.8029118848532826,5,0.5885695,0.4836448,0.35765803,0.5225671,0.43962672,0.45423067,0.42962065,0.2950743,0.43648368,0.34816298,0.63537794,0.51422817,0.39444375,0.55329156,0.45765585,,,,,,,False,False,False,False,0,False
5/30/2017,3437,99.89,14.52,2.65,2.18,85.48,-73.31905432557154,3.803475161190674,5,0.7200369,0.55279416,0.448435,0.62469435,0.5261768,0.5931846,0.49733245,0.39512524,0.53467625,0.4410535,0.6089688,0.48711658,0.39400998,0.54648346,0.44098032,,,,,,,False,False,False,False,0,False
5/30/2017,3438,99.89,8.18,3.42,2.84,91.82,-73.31883022267284,3.80211327047582,5,0.5658795,0.46683437,0.3233946,0.5038852,0.42501262,0.3594105,0.37982127,0.23171122,0.35445046,0.2844892,0.5259157,0.45565262,0.31847444,0.47512785,0.39125186,,,,,,,False,False,False,False,0,False
5/30/2017,3439,99.88,20.33,1.92,1.71,79.67,-73.31601155686397,3.801706118764915,5,0.61728346,0.4900512,0.36628783,0.541481,0.46090555,0.34991977,0.3686688,0.22748786,0.342592,0.27763435,0.4369434,0.4111949,0.28646335,0.4031946,0.33180007,,,,,,,False,False,True,False,1,False
5/30/2017,3440,99.89,9.69,3.03,2.63,90.31,-73.31832578903573,3.803626788546195,5,0.7499628,0.5686266,0.4696896,0.6336624,0.5444046,0.63317597,0.51413065,0.4077738,0.55842364,0.46922508,0.6617263,0.515371,0.41495064,0.57066894,0.47016543,,,,,,,False,False,False,False,0,False
5/30/2017,3441,99.89,12.45,2.81,2.38,87.55,-73.31991173888245,3.802378926363697,5,0.5917015,0.4803241,0.35353595,0.51996064,0.44033465,0.3918809,0.40355796,0.2587188,0.38046837,0.31063324,0.6129496,0.49722046,0.3766279,0.5397536,0.4482651,,,,,,,False,False,False,False,0,False
5/30/2017,3442,99.88,16.72,2.42,1.96,83.28,-73.31495665241466,3.803421384187378,5,0.6369874,0.5255367,0.43322146,0.5766616,0.47239596,0.5701835,0.4926941,0.3920888,0.5249046,0.42356744,0.65365916,0.51633894,0.42556876,0.57137793,0.468033,,,,,,,False,False,False,False,0,False
5/30/2017,3443,99.89,10.82,3.03,2.5,89.18,-73.31506497677135,3.801703490553407,5,0.6096028,0.48129597,0.36541864,0.533397,0.45055965,0.40799278,0.40967837,0.29045036,0.3945977,0.32187906,0.5485166,0.4807362,0.36594918,0.49273816,0.40843955,,,,,,,False,False,False,False,0,False
5/30/2017,3444,99.9,12.94,2.6,2.24,87.06,-73.31606559600019,3.8044219135431545,5,0.6845165,0.5425884,0.4444732,0.60484177,0.5022501,0.5910509,0.49539992,0.37774944,0.53498477,0.44374105,0.63651574,0.5082726,0.40993047,0.5658501,0.4636765,,,,,,,False,False,False,False,0,False
5/30/2017,3445,99.88,7.52,3.63,3.04,92.48,-73.31968720563681,3.802782462378366,5,0.6180579,0.49482197,0.382334,0.54224575,0.45742926,0.4599924,0.4400556,0.3285481,0.44566292,0.36210474,0.6742639,0.5319681,0.43468904,0.5782926,0.48588756,,,,,,,False,False,False,False,0,False
5/30/2017,3446,99.89,12.59,2.76,2.31,87.41,-73.31861109628782,3.803001815311304,5,0.58359003,0.4892717,0.37601015,0.52494127,0.4391503,0.43718168,0.41719893,0.305721,0.41443443,0.3364485,0.6104691,0.5074593,0.4027254,0.5450162,0.4484764,,,,,,,False,False,False,False,0,False
5/30/2017,3447,99.89,14.84,2.52,2.13,85.16,-73.31571262523865,3.801296369986545,5,0.5768948,0.46857426,0.34322202,0.5075047,0.43048564,0.3236629,0.36306602,0.22380643,0.3202422,0.259242,0.5402698,0.45804876,0.34707057,0.48418656,0.40109488,,,,,,,False,False,False,False,0,False
5/30/2017,3448,99.89,7.42,3.55,3.11,92.58,-73.31625535449703,3.801553044165808,5,0.59740126,0.48462406,0.36364865,0.5239891,0.4465859,0.33531994,0.36215386,0.22860533,0.32346302,0.26595396,0.47889996,0.44363865,0.31959984,0.43373424,0.3608983,,,,,,,False,False,False,False,0,False
5/30/2017,3449,99.9,17.4,2.28,1.94,82.6,-73.31487620237561,3.80082329243863,5,0.52609295,0.43787003,0.30904135,0.46895912,0.39367938,0.35438564,0.37112233,0.23542659,0.34522504,0.28194332,0.49042732,0.4436466,0.31927478,0.44341654,0.3764158,,,,,,,False,False,False,False,0,False
5/30/2017,3450,99.9,15.15,2.66,2.2,84.85,-73.31762667192383,3.801607010090269,5,0.54166627,0.45896965,0.33660814,0.48209116,0.41019565,0.31727275,0.36528155,0.22551122,0.31173205,0.25733256,0.48527676,0.43683958,0.32412878,0.44372147,0.3658136,,,,,,,False,False,False,False,0,False
7/11/2017,3451,99.89,6.14,4.18,3.53,93.86,-73.31623663679808,3.801544421401936,5,0.59740126,0.48462406,0.36364865,0.5239891,0.4465859,0.33531994,0.36215386,0.22860533,0.32346302,0.26595396,0.47889996,0.44363865,0.31959984,0.43373424,0.3608983,,,,,,,False,False,False,False,0,False
7/11/2017,3452,99.89,15.34,2.74,2.18,84.66,-73.31555887783595,3.8027759028977015,5,0.51589537,0.46697256,0.34171095,0.476678,0.3985563,0.41602266,0.40578365,0.2851401,0.39284405,0.32179046,0.5609704,0.46957898,0.34371856,0.4934236,0.40705362,,,,,,,False,False,False,False,0,False
7/11/2017,3453,99.89,14.94,2.52,2.1,85.06,-73.31449978818745,3.802750016692992,5,0.5985911,0.48224917,0.36257663,0.5373225,0.44621468,0.46248975,0.42775926,0.31262252,0.4366843,0.35342205,0.5877578,0.48821583,0.37936854,0.51945305,0.42868128,,,,,,,False,False,False,False,0,False
7/11/2017,3454,99.9,20.96,2.25,1.85,79.04,-73.31495111886683,3.802906942681118,5,0.4666422,0.41875136,0.29767627,0.43406332,0.36000666,0.4186262,0.4090585,0.28642532,0.40076137,0.3286641,0.50152105,0.45750555,0.34788308,0.45899057,0.3795733,,,,,,,False,False,False,True,1,False
7/11/2017,3455,99.89,14.3,2.85,2.41,85.7,-73.31520155918294,3.804089406614869,5,0.6769829,0.5419814,0.45181355,0.60214233,0.500886,0.6078321,0.5063091,0.40595767,0.5455791,0.4480218,0.6227378,0.50626945,0.411248,0.5557123,0.45103782,,,,,,,False,False,False,False,0,False
7/11/2017,3456,99.89,18.98,2.57,2.01,81.02,-73.3145323615858,3.8013239100420138,5,0.540459,0.45981726,0.34716412,0.47759482,0.40882057,0.46126404,0.43216807,0.30740383,0.4314065,0.35030723,0.560835,0.48413154,0.368697,0.49906138,0.41200116,,,,,,,False,False,False,False,0,False
7/11/2017,3457,99.88,17.4,2.5,1.94,82.6,-73.3153057515562,3.804189005219421,5,0.70957667,0.5491105,0.4666082,0.6163972,0.5189112,0.6214576,0.5188513,0.41628924,0.55411303,0.45721868,0.615597,0.49140805,0.40414667,0.5469603,0.4430823,,,,,,,False,False,False,False,0,False
7/11/2017,3458,99.89,10.62,2.95,2.63,89.38,-73.31773862576978,3.803069108137712,5,0.62130356,0.49780756,0.38387078,0.54696757,0.46162632,0.45726928,0.43396148,0.30529404,0.43293145,0.3495689,0.61701506,0.5098621,0.40414637,0.5428757,0.44781724,,,,,,,False,False,False,False,0,False
7/11/2017,3459,99.89,18.55,2.07,1.82,81.45,-73.3151061979864,3.804177450204643,5,0.6837537,0.53392994,0.44601333,0.60053337,0.50010544,0.5730765,0.4868345,0.3864617,0.5265009,0.42811227,0.6009346,0.48936087,0.40001345,0.5442082,0.4411925,,,,,,,False,False,False,False,0,False
7/11/2017,3460,99.89,11.06,3.38,2.72,88.94,-73.32022261416684,3.80356175555972,5,0.71158856,0.5431336,0.44558454,0.6094046,0.5122348,0.3707195,0.39373776,0.2725472,0.37002105,0.29771817,0.6832257,0.5309511,0.4412379,0.5879286,0.48882294,,,,,,,True,True,True,True,4,True
7/11/2017,3461,99.89,14.57,2.35,2.09,85.43,-73.31516176734367,3.8041036944973152,5,0.6769829,0.5419814,0.45181355,0.60214233,0.500886,0.6078321,0.5063091,0.40595767,0.5455791,0.4480218,0.6227378,0.50626945,0.411248,0.5557123,0.45103782,,,,,,,False,False,False,False,0,False
7/11/2017,3462,99.89,26.87,1.66,1.41,73.13,-73.31510634382236,3.80156503830642,5,0.54120415,0.45982563,0.33481228,0.4792059,0.40621766,0.417174,0.4151205,0.2765765,0.398167,0.32415396,0.5334124,0.47101852,0.34914306,0.47989196,0.39908162,,,,,,,False,False,False,False,0,False
7/11/2017,3463,99.89,8.96,3.43,2.9,91.04,-73.31525850345457,3.8008904385183855,5,0.5673294,0.46008,0.3365439,0.50351804,0.42682678,0.33938268,0.37334242,0.22936176,0.33452532,0.2705529,0.53043246,0.46549645,0.33871174,0.47403383,0.3953091,,,,,,,False,False,False,False,0,False
7/11/2017,3464,99.9,21.83,1.99,1.7,78.17,-73.31738759243017,3.801728195043265,5,0.55537397,0.45693636,0.3396201,0.49102482,0.4159114,0.36293426,0.38899496,0.25366506,0.349397,0.2890248,0.48342913,0.44737217,0.3333328,0.4432003,0.3667507,,,,,,,False,False,False,False,0,False
7/11/2017,3465,99.89,18.62,2.28,1.88,81.38,-73.31520661584383,3.801398374619753,5,0.5062282,0.43682352,0.31532297,0.45967132,0.3857522,0.34314057,0.3810212,0.24767348,0.3420813,0.27771038,0.51039875,0.46212292,0.34721386,0.45826387,0.38357967,,,,,,,False,False,False,False,0,False
7/11/2017,3466,99.9,23.14,1.75,1.61,76.86,-73.3140899430372,3.801617401619572,5,0.63559586,0.49112356,0.37839034,0.537522,0.46440268,0.36248058,0.3801163,0.26791456,0.3490243,0.2898441,0.49811098,0.4513489,0.3444298,0.43915272,0.37640688,,,,,,,False,False,False,False,0,False
7/11/2017,3467,99.9,12.53,2.89,2.46,87.47,-73.31620820070287,3.8021298157700194,5,0.55922455,0.46102375,0.3499053,0.4967397,0.41787055,0.4019835,0.40194643,0.26691565,0.38200447,0.31468204,0.5235954,0.46155068,0.34461826,0.47275123,0.39047712,,,,,,,False,False,False,False,0,False
7/11/2017,3468,99.9,20.91,2.1,1.81,79.09,-73.31426994506036,3.800921238292372,5,0.6849859,0.5121801,0.40469927,0.5755343,0.4967641,0.4289617,0.42072877,0.28721103,0.4107936,0.33190066,0.5657836,0.48481795,0.35895514,0.49950457,0.4182134,,,,,,,False,True,True,False,2,True
7/11/2017,3469,99.89,11.02,3.18,2.59,88.98,-73.31406708468378,3.8011899817063473,5,0.5982734,0.48161578,0.36764547,0.52113473,0.44625795,0.4500849,0.42775926,0.28955418,0.43310094,0.3509011,0.5589225,0.48752755,0.35503387,0.49552113,0.41698498,,,,,,,False,False,False,False,0,False
7/11/2017,3470,99.88,11.82,2.91,2.48,88.18,-73.31411829077807,3.801559345389925,5,0.5852463,0.46448347,0.3596133,0.5074965,0.4361447,0.3733284,0.3946033,0.26942834,0.360271,0.29795605,0.47086376,0.45362863,0.34415555,0.43331712,0.3717512,,,,,,,False,False,False,False,0,False
7/11/2017,3471,99.89,16.62,2.44,2.1,83.38,-73.31967830987526,3.802278096620049,5,0.60769963,0.488058,0.37597826,0.53336406,0.45466277,0.33549958,0.371449,0.2482789,0.33070806,0.26742414,0.55133957,0.47292814,0.36853608,0.49215186,0.41169152,,,,,,,False,False,False,False,0,False
7/11/2017,3472,99.89,11.13,3.25,2.59,88.87,-73.31564145707962,3.801764266823554,5,0.5466673,0.46369347,0.34009993,0.49609292,0.41754988,0.35289642,0.37441707,0.24196365,0.34290153,0.27994087,0.48412105,0.4423134,0.32541218,0.43965012,0.36533442,,,,,,,False,False,False,False,0,False
7/11/2017,3473,99.9,29.1,1.61,1.33,70.9,-73.31643781154644,3.802604788328548,5,0.6926354,0.54508495,0.44122317,0.6051854,0.51025337,0.6070028,0.5043296,0.38655147,0.5486959,0.4518983,0.50266725,0.43437752,0.32727653,0.4636195,0.37783948,,,,,,,True,True,True,True,4,True
7/11/2017,3474,99.89,22.67,1.98,1.64,77.33,-73.31787651091459,3.802881773151397,5,0.6059648,0.48469064,0.36824062,0.52885926,0.44634336,0.46568403,0.42826244,0.321659,0.4433131,0.3561239,0.6260871,0.51293874,0.41690472,0.5504921,0.45501477,,,,,,,False,False,False,False,0,False
7/11/2017,3475,99.89,21.33,2.11,1.74,78.67,-73.3187258318199,3.803443679669981,5,0.7183838,0.5542141,0.45265222,0.61621255,0.52116436,0.5413463,0.4804652,0.3709792,0.5062753,0.4140284,0.6226959,0.5100663,0.4027152,0.5544031,0.45520112,,,,,,,False,False,False,False,0,False
7/11/2017,3476,99.88,22.65,2.22,1.78,77.35,-73.31687887863747,3.803488925205413,5,0.7077264,0.55442303,0.46789193,0.61374426,0.51340514,0.517293,0.47506574,0.36068448,0.4933516,0.39826167,0.6709978,0.52862763,0.44351378,0.58153856,0.4780759,,,,,,,False,False,False,False,0,False
7/11/2017,3477,99.89,9.6,3.33,2.82,90.4,-73.31555419636143,3.803281493658995,5,0.6495158,0.5308142,0.43755823,0.5851766,0.4818383,0.5532217,0.47943172,0.37287587,0.5173659,0.41544694,0.6504946,0.5095597,0.4194737,0.5748021,0.4693321,,,,,,,False,False,False,False,0,False
7/11/2017,3478,99.9,15.72,2.6,2.17,84.28,-73.31606006958226,3.801834496921302,5,0.53955764,0.46303922,0.34255826,0.4877961,0.4106215,0.35515222,0.37691823,0.23064467,0.34367228,0.27974653,0.42195597,0.4066831,0.29266158,0.39402106,0.32582188,,,,,,,False,False,True,False,1,False
8/17/2017,3508,99.91,30.14,1.63,1.37,69.86,-73.31569868127448,3.801707500983548,5,0.5614823,0.46190247,0.34241727,0.5003236,0.4216725,0.35519302,0.36696845,0.23073114,0.34355986,0.27820402,0.47688735,0.43473852,0.32427698,0.4318853,0.36080715,,,,,,,False,False,False,False,0,False
8/17/2017,3509,99.89,30.68,1.4,1.24,69.32,-73.31837065637637,3.8021668569970153,5,0.52959913,0.45558298,0.32637045,0.47476617,0.40166712,0.3385593,0.3700344,0.22803019,0.3371793,0.27176443,0.53343135,0.4778283,0.3357959,0.4854578,0.39920568,,,,,,,False,False,False,False,0,False
8/17/2017,3510,99.9,29.98,1.49,1.33,70.02,-73.31776451429447,3.801687663545001,5,0.50530756,0.44579786,0.3171052,0.46363562,0.39064792,0.34002405,0.36635712,0.23207898,0.33032557,0.27069983,0.5302283,0.46400735,0.3399962,0.48001286,0.39596176,,,,,,,False,False,False,False,0,False
8/17/2017,3511,99.88,35.98,1.27,1.08,64.02,-73.31955537525934,3.802218090276529,5,0.59504837,0.4873057,0.36512366,0.521456,0.44383195,0.39515546,0.39030635,0.24888057,0.3839065,0.3065984,0.5712327,0.4792345,0.36684662,0.50301325,0.41842648,,,,,,,False,False,False,False,0,False
8/17/2017,3512,99.88,29.37,1.54,1.32,70.63,-73.31842491214834,3.8027599923313007,5,0.5610107,0.46727076,0.3456911,0.49661127,0.415365,0.47076067,0.44624156,0.3202572,0.4514608,0.3637602,0.645718,0.5148231,0.4225634,0.56189734,0.4657339,,,,,,,False,False,False,True,1,False
8/17/2017,3513,99.89,23.77,2.01,1.58,76.23,-73.31758558114566,3.802896211040192,5,0.5885695,0.4836448,0.35765803,0.5225671,0.43962672,0.45423067,0.42962065,0.2950743,0.43648368,0.34816298,0.63537794,0.51422817,0.39444375,0.55329156,0.45765585,,,,,,,False,False,False,False,0,False
8/17/2017,3514,99.88,7.74,3.34,2.79,92.26,-73.31612211907428,3.8024074161613854,5,0.5922397,0.48445767,0.37843767,0.5202564,0.4400956,0.39752266,0.39551368,0.26349676,0.3764038,0.30689946,0.55784756,0.4760935,0.35706493,0.4924247,0.4068144,,,,,,,False,False,False,False,0,False
8/17/2017,3515,99.9,39.01,1.08,0.94,60.99,-73.31750569814979,3.8013393175796177,5,0.54096407,0.46297407,0.32429826,0.48448136,0.40717593,0.31198606,0.34630567,0.20406856,0.30492437,0.24917907,0.50414026,0.45530647,0.3073382,0.4639963,0.37826064,,,,,,,False,False,False,False,0,False
8/17/2017,3516,99.89,22.76,1.93,1.6,77.24,-73.31520219415607,3.8011522523389822,5,0.54865694,0.45305017,0.33349,0.49414748,0.41613463,0.34824547,0.37106377,0.23188274,0.34485227,0.27560955,0.5333154,0.47325855,0.34580246,0.48047918,0.39813673,,,,,,,False,False,False,False,0,False
8/17/2017,3517,99.89,36.83,1.04,0.94,63.17,-73.31983198104636,3.802621913447048,5,0.58591175,0.48837134,0.3700973,0.5220946,0.44173738,0.4714563,0.4429885,0.32944506,0.44424945,0.36292464,0.67788064,0.5348605,0.4367316,0.57967573,0.48520476,,,,,,,False,False,False,True,1,False
8/17/2017,3518,99.9,23.14,1.63,1.52,76.86,-73.3162637980632,3.801855699428793,5,0.56979704,0.47368345,0.3531311,0.50401974,0.42630476,0.35430622,0.3693559,0.23721734,0.33982548,0.27819633,0.4931783,0.44102666,0.32067275,0.44102666,0.36547136,,,,,,,False,False,False,False,0,False
8/17/2017,3519,99.9,20.4,2.21,1.85,79.6,-73.3150563885218,3.803623701162999,5,0.6053732,0.5169652,0.43376428,0.5557821,0.45872805,0.5609092,0.48500437,0.39495,0.51930785,0.42261636,0.6603993,0.52017325,0.43279746,0.57720935,0.47277468,,,,,,,False,False,False,True,1,False
8/17/2017,3520,99.9,22.17,1.91,1.57,77.83,-73.31600436089026,3.801385815103325,5,0.575405,0.46069762,0.3398586,0.5101773,0.4334803,0.34577066,0.36761975,0.2192933,0.33521864,0.2724925,0.47999075,0.44315785,0.30814943,0.4387505,0.36296484,,,,,,,False,False,False,False,0,False
8/17/2017,3521,99.89,19.11,2.28,1.85,80.89,-73.31879014599221,3.802450551054776,5,0.58364224,0.48386,0.35689807,0.5158428,0.4362762,0.39870656,0.3937138,0.27820927,0.39862797,0.30964053,0.64525956,0.5214,0.4162785,0.56087726,0.46785966,,,,,,,False,False,False,False,0,False
8/17/2017,3522,99.89,29.24,1.25,1.17,70.76,-73.31485254676844,3.800740533873327,5,0.47350228,0.41697827,0.28405136,0.43450937,0.36369646,0.2925242,0.33135486,0.19070044,0.29136637,0.23509733,0.4109538,0.40844056,0.27012485,0.38583657,0.3225584,,,,,,,True,False,False,False,1,False
8/17/2017,3523,99.9,15.72,2.51,2.1,84.28,-73.31768613517134,3.803107804287602,5,0.62130356,0.49780756,0.38387078,0.54696757,0.46162632,0.45726928,0.43396148,0.30529404,0.43293145,0.3495689,0.61701506,0.5098621,0.40414637,0.5428757,0.44781724,,,,,,,False,False,False,False,0,False
8/17/2017,3524,99.88,25.61,1.9,1.53,74.39,-73.31911827521274,3.803390841360719,5,0.7487873,0.5721145,0.46873397,0.63832676,0.5457908,0.59217876,0.49203035,0.38352484,0.53203243,0.43535152,0.67962843,0.5284703,0.431157,0.5810961,0.4817834,,,,,,,False,False,False,False,0,False
8/17/2017,3525,99.9,24.37,1.65,1.5,75.63,-73.31716578622581,3.801468036127316,5,0.5061206,0.43677148,0.30974695,0.46243665,0.38515642,0.2938131,0.33950323,0.19699724,0.29468542,0.23831324,0.48446962,0.4466464,0.3093571,0.44465408,0.36559823,,,,,,,False,False,False,False,0,False
8/17/2017,3526,99.89,14.23,3.07,2.43,85.77,-73.3154955166223,3.803704070141219,5,0.6381097,0.52164376,0.43319222,0.5761762,0.4725914,0.56065637,0.48498675,0.3863,0.52153355,0.41969118,0.6126398,0.4891767,0.39998105,0.54564965,0.44041076,,,,,,,False,False,False,False,0,False
8/17/2017,3527,99.88,34.0,1.3,1.11,66.0,-73.31969012635213,3.802238067108565,5,0.61279076,0.4885138,0.3713192,0.5350592,0.4559046,0.30982575,0.34247527,0.22353198,0.30876184,0.24864486,0.5178286,0.46131164,0.35516962,0.46131164,0.3878074,,,,,,,False,False,False,False,0,False
8/17/2017,3528,99.89,28.68,1.74,1.44,71.32,-73.31741259830086,3.803837410592152,5,0.7166322,0.5572318,0.46047008,0.6212136,0.5216339,0.50099635,0.46775833,0.31709555,0.4777609,0.38597685,0.6527569,0.52202845,0.4159285,0.56889623,0.4678878,,,,,,,False,False,False,True,1,False
8/17/2017,3529,99.89,19.08,2.41,1.96,80.92,-73.31458117486768,3.8030350649565454,5,0.4902315,0.432795,0.31738305,0.4607734,0.37965173,0.34695116,0.3629142,0.25799626,0.3368713,0.27375245,0.5252128,0.46847373,0.35905826,0.47950733,0.3956018,,,,,,,False,False,False,False,0,False
8/17/2017,3530,99.9,27.53,1.57,1.34,72.47,-73.31570180782583,3.802576544095013,5,0.598314,0.4814807,0.36045757,0.5217735,0.44013005,0.42463124,0.4153625,0.28440288,0.4002744,0.32927704,0.54824185,0.48153087,0.34448045,0.49164027,0.40578705,,,,,,,False,False,False,False,0,False
8/17/2017,3531,99.89,26.49,1.54,1.42,73.51,-73.31497732536637,3.802759714931878,5,0.5434858,0.4664075,0.3437041,0.4914578,0.41209218,0.4301744,0.41441047,0.3000954,0.40945637,0.33420026,0.6002322,0.49699712,0.3835432,0.52652967,0.435146,,,,,,,False,False,False,False,0,False
8/17/2017,3532,99.9,25.41,1.79,1.51,74.59,-73.3172940422763,3.801532674190791,5,0.58340997,0.47101605,0.3486518,0.51517045,0.43320078,0.3426255,0.3614054,0.22301339,0.3378907,0.27259412,0.5423802,0.47629482,0.34879288,0.48461974,0.39970428,,,,,,,False,False,False,False,0,False
8/17/2017,3533,99.89,19.94,2.13,1.84,80.06,-73.31877454132588,3.803141366602124,5,0.5567792,0.4819152,0.35984397,0.5127216,0.4277198,0.56397,0.49204245,0.36893347,0.505942,0.42815492,0.618989,0.48558012,0.37823257,0.54427207,0.44625843,,,,,,,False,False,False,False,0,False
8/17/2017,3534,99.89,30.54,1.36,1.21,69.46,-73.31539885486436,3.8026467696283697,5,0.5406982,0.4669696,0.34469268,0.48877066,0.408947,0.40434915,0.39918497,0.2803365,0.38423753,0.31361654,0.5468716,0.46453944,0.35535416,0.48878837,0.40156263,,,,,,,False,False,False,False,0,False
8/17/2017,3535,99.89,16.12,2.38,2.05,83.88,-73.31630410796382,3.801598157212547,5,0.59740126,0.48462406,0.36364865,0.5239891,0.4465859,0.33531994,0.36215386,0.22860533,0.32346302,0.26595396,0.47889996,0.44363865,0.31959984,0.43373424,0.3608983,,,,,,,False,False,False,False,0,False
